dgp,delta,n,method,B_total,B_valid,coverage,coverage_mc_se,avg_width,median_width,bias,rmse,se_mean,theta_true
DGP2_heavy_tails,0.5,5000,Pairs_Bootstrap,2000,2000,0.9505,0.00485,0.055261,0.055146,0.000125,0.013962,0.01414,1.0
DGP2_heavy_tails,0.5,5000,Wild_Bootstrap,2000,2000,0.9515,0.004804,0.055181,0.0551,0.000125,0.013962,0.014139,1.0
DGP2_heavy_tails,0.5,5000,Bootstrap_t,2000,2000,0.9525,0.004756,0.055304,0.055198,0.000125,0.013962,0.014158,1.0
DGP2_heavy_tails,0.75,50,Naive_OLS,2000,2000,0.9605,0.004355,0.571251,0.549675,0.001603,0.143567,0.142057,1.0
DGP2_heavy_tails,0.75,50,Sandwich_HC0,2000,2000,0.95,0.004873,0.537856,0.505542,0.001603,0.143567,0.133753,1.0
DGP2_heavy_tails,0.75,50,Sandwich_HC3,2000,2000,0.9615,0.004302,0.582138,0.54562,0.001603,0.143567,0.144765,1.0
DGP2_heavy_tails,0.75,50,Bayesian,2000,2000,0.9605,0.004355,0.571251,0.549675,0.001603,0.143567,0.142057,1.0
DGP2_heavy_tails,0.75,50,AMRI,2000,2000,0.967,0.003994,0.58772,0.546957,0.001603,0.143567,0.146153,1.0
DGP2_heavy_tails,0.75,50,Pairs_Bootstrap,2000,2000,0.9395,0.005331,0.545126,0.514923,0.001603,0.143567,0.139427,1.0
DGP2_heavy_tails,0.75,50,Wild_Bootstrap,2000,2000,0.9325,0.00561,0.507755,0.481833,0.001603,0.143567,0.133762,1.0
DGP2_heavy_tails,0.75,50,Bootstrap_t,2000,2000,0.936,0.005473,0.607287,0.544337,0.001603,0.143567,0.144765,1.0
DGP2_heavy_tails,0.75,100,Naive_OLS,2000,2000,0.948,0.004965,0.395461,0.38661,0.002474,0.103909,0.099639,1.0
DGP2_heavy_tails,0.75,100,Sandwich_HC0,2000,2000,0.9425,0.005205,0.384765,0.371025,0.002474,0.103909,0.096944,1.0
DGP2_heavy_tails,0.75,100,Sandwich_HC3,2000,2000,0.9535,0.004708,0.400319,0.385642,0.002474,0.103909,0.100863,1.0
DGP2_heavy_tails,0.75,100,Bayesian,2000,2000,0.948,0.004965,0.395461,0.38661,0.002474,0.103909,0.099639,1.0
DGP2_heavy_tails,0.75,100,AMRI,2000,2000,0.9535,0.004708,0.404622,0.386605,0.002474,0.103909,0.101947,1.0
DGP2_heavy_tails,0.75,100,Pairs_Bootstrap,2000,2000,0.9375,0.005413,0.385587,0.373288,0.002474,0.103909,0.098631,1.0
DGP2_heavy_tails,0.75,100,Wild_Bootstrap,2000,2000,0.9375,0.005413,0.3718,0.360816,0.002474,0.103909,0.096865,1.0
DGP2_heavy_tails,0.75,100,Bootstrap_t,2000,2000,0.929,0.005743,0.406802,0.386558,0.002474,0.103909,0.100863,1.0
DGP2_heavy_tails,0.75,250,Naive_OLS,2000,2000,0.952,0.00478,0.249347,0.245357,-0.000823,0.063266,0.0633,1.0
DGP2_heavy_tails,0.75,250,Sandwich_HC0,2000,2000,0.947,0.00501,0.244438,0.237134,-0.000823,0.063266,0.062054,1.0
DGP2_heavy_tails,0.75,250,Sandwich_HC3,2000,2000,0.952,0.00478,0.248321,0.240979,-0.000823,0.063266,0.063039,1.0
DGP2_heavy_tails,0.75,250,Bayesian,2000,2000,0.952,0.00478,0.249347,0.245357,-0.000823,0.063266,0.0633,1.0
DGP2_heavy_tails,0.75,250,AMRI,2000,2000,0.9545,0.00466,0.252574,0.244591,-0.000823,0.063266,0.064119,1.0
DGP2_heavy_tails,0.75,250,Pairs_Bootstrap,2000,2000,0.9365,0.005453,0.244033,0.237443,-0.000823,0.063266,0.062432,1.0
DGP2_heavy_tails,0.75,250,Wild_Bootstrap,2000,2000,0.9425,0.005205,0.24024,0.234362,-0.000823,0.063266,0.062045,1.0
DGP2_heavy_tails,0.75,250,Bootstrap_t,2000,2000,0.936,0.005473,0.249387,0.240508,-0.000823,0.063266,0.063039,1.0
DGP2_heavy_tails,0.75,500,Naive_OLS,2000,2000,0.942,0.005227,0.175425,0.173572,-0.000758,0.045324,0.044643,1.0
DGP2_heavy_tails,0.75,500,Sandwich_HC0,2000,2000,0.9435,0.005163,0.173891,0.171176,-0.000758,0.045324,0.044253,1.0
DGP2_heavy_tails,0.75,500,Sandwich_HC3,2000,2000,0.9455,0.005076,0.175277,0.172535,-0.000758,0.045324,0.044606,1.0
DGP2_heavy_tails,0.75,500,Bayesian,2000,2000,0.942,0.005227,0.175425,0.173572,-0.000758,0.045324,0.044643,1.0
DGP2_heavy_tails,0.75,500,AMRI,2000,2000,0.947,0.00501,0.178212,0.173648,-0.000758,0.045324,0.045353,1.0
DGP2_heavy_tails,0.75,500,Pairs_Bootstrap,2000,2000,0.936,0.005473,0.173283,0.17076,-0.000758,0.045324,0.044349,1.0
DGP2_heavy_tails,0.75,500,Wild_Bootstrap,2000,2000,0.9385,0.005372,0.171491,0.169204,-0.000758,0.045324,0.04418,1.0
DGP2_heavy_tails,0.75,500,Bootstrap_t,2000,2000,0.9315,0.005648,0.175155,0.171955,-0.000758,0.045324,0.044606,1.0
DGP2_heavy_tails,0.75,1000,Naive_OLS,2000,2000,0.9535,0.004708,0.123791,0.122916,2.5e-05,0.032351,0.031542,1.0
DGP2_heavy_tails,0.75,1000,Sandwich_HC0,2000,2000,0.949,0.004919,0.123573,0.121498,2.5e-05,0.032351,0.031486,1.0
DGP2_heavy_tails,0.75,1000,Sandwich_HC3,2000,2000,0.9495,0.004896,0.124065,0.121951,2.5e-05,0.032351,0.031611,1.0
DGP2_heavy_tails,0.75,1000,Bayesian,2000,2000,0.9535,0.004708,0.123791,0.122916,2.5e-05,0.032351,0.031542,1.0
DGP2_heavy_tails,0.75,1000,AMRI,2000,2000,0.9555,0.004611,0.126221,0.123194,2.5e-05,0.032351,0.032161,1.0
DGP2_heavy_tails,0.75,1000,Pairs_Bootstrap,2000,2000,0.945,0.005098,0.123168,0.121439,2.5e-05,0.032351,0.03152,1.0
DGP2_heavy_tails,0.75,1000,Wild_Bootstrap,2000,2000,0.945,0.005098,0.122402,0.120908,2.5e-05,0.032351,0.031464,1.0
DGP2_heavy_tails,0.75,1000,Bootstrap_t,2000,2000,0.942,0.005227,0.124348,0.121944,2.5e-05,0.032351,0.031611,1.0
DGP2_heavy_tails,0.75,5000,Naive_OLS,2000,2000,0.947,0.00501,0.055465,0.055291,-0.000274,0.014074,0.014146,1.0
DGP2_heavy_tails,0.75,5000,Sandwich_HC0,2000,2000,0.9485,0.004942,0.055396,0.055069,-0.000274,0.014074,0.014129,1.0
DGP2_heavy_tails,0.75,5000,Sandwich_HC3,2000,2000,0.9485,0.004942,0.05544,0.055112,-0.000274,0.014074,0.01414,1.0
DGP2_heavy_tails,0.75,5000,Bayesian,2000,2000,0.947,0.00501,0.055465,0.055291,-0.000274,0.014074,0.014146,1.0
DGP2_heavy_tails,0.75,5000,AMRI,2000,2000,0.951,0.004827,0.056491,0.055708,-0.000274,0.014074,0.014408,1.0
DGP2_heavy_tails,0.75,5000,Pairs_Bootstrap,2000,2000,0.945,0.005098,0.055151,0.054867,-0.000274,0.014074,0.014128,1.0
DGP2_heavy_tails,0.75,5000,Wild_Bootstrap,2000,2000,0.947,0.00501,0.055065,0.054855,-0.000274,0.014074,0.01412,1.0
DGP2_heavy_tails,0.75,5000,Bootstrap_t,2000,2000,0.946,0.005054,0.055211,0.054923,-0.000274,0.014074,0.01414,1.0
DGP2_heavy_tails,1.0,50,Naive_OLS,2000,2000,0.9505,0.00485,0.306199,0.248838,0.000159,0.095081,0.076145,1.0
DGP2_heavy_tails,1.0,50,Sandwich_HC0,2000,2000,0.948,0.004965,0.273619,0.220194,0.000159,0.095081,0.068043,1.0
DGP2_heavy_tails,1.0,50,Sandwich_HC3,2000,2000,0.963,0.004221,0.295137,0.238211,0.000159,0.095081,0.073394,1.0
DGP2_heavy_tails,1.0,50,Bayesian,2000,2000,0.9505,0.00485,0.306199,0.248838,0.000159,0.095081,0.076145,1.0
DGP2_heavy_tails,1.0,50,AMRI,2000,2000,0.966,0.004052,0.301488,0.241689,0.000159,0.095081,0.074973,1.0
DGP2_heavy_tails,1.0,50,Pairs_Bootstrap,2000,2000,0.932,0.005629,0.276079,0.226082,0.000159,0.095081,0.07142,1.0
DGP2_heavy_tails,1.0,50,Wild_Bootstrap,2000,2000,0.9315,0.005648,0.246621,0.209044,0.000159,0.095081,0.067963,1.0
DGP2_heavy_tails,1.0,50,Bootstrap_t,2000,2000,0.912,0.006335,0.405763,0.241737,0.000159,0.095081,0.073394,1.0
DGP2_heavy_tails,1.0,100,Naive_OLS,2000,2000,0.942,0.005227,0.216422,0.184079,-0.000529,0.067546,0.054529,1.0
DGP2_heavy_tails,1.0,100,Sandwich_HC0,2000,2000,0.9445,0.00512,0.204762,0.169705,-0.000529,0.067546,0.051591,1.0
DGP2_heavy_tails,1.0,100,Sandwich_HC3,2000,2000,0.95,0.004873,0.212706,0.17596,-0.000529,0.067546,0.053593,1.0
DGP2_heavy_tails,1.0,100,Bayesian,2000,2000,0.942,0.005227,0.216422,0.184079,-0.000529,0.067546,0.054529,1.0
DGP2_heavy_tails,1.0,100,AMRI,2000,2000,0.9535,0.004708,0.218108,0.17814,-0.000529,0.067546,0.054954,1.0
DGP2_heavy_tails,1.0,100,Pairs_Bootstrap,2000,2000,0.917,0.006169,0.203358,0.170352,-0.000529,0.067546,0.052607,1.0
DGP2_heavy_tails,1.0,100,Wild_Bootstrap,2000,2000,0.9305,0.005686,0.187547,0.163921,-0.000529,0.067546,0.051576,1.0
DGP2_heavy_tails,1.0,100,Bootstrap_t,2000,2000,0.909,0.006431,0.270226,0.177981,-0.000529,0.067546,0.053593,1.0
DGP2_heavy_tails,1.0,250,Naive_OLS,2000,2000,0.953,0.004732,0.144981,0.124869,0.001154,0.067499,0.036805,1.0
DGP2_heavy_tails,1.0,250,Sandwich_HC0,2000,2000,0.9505,0.00485,0.140934,0.116104,0.001154,0.067499,0.035778,1.0
DGP2_heavy_tails,1.0,250,Sandwich_HC3,2000,2000,0.9565,0.004561,0.143167,0.117739,0.001154,0.067499,0.036345,1.0
DGP2_heavy_tails,1.0,250,Bayesian,2000,2000,0.953,0.004732,0.144981,0.124869,0.001154,0.067499,0.036805,1.0
DGP2_heavy_tails,1.0,250,AMRI,2000,2000,0.964,0.004166,0.147549,0.120394,0.001154,0.067499,0.037457,1.0
DGP2_heavy_tails,1.0,250,Pairs_Bootstrap,2000,2000,0.9385,0.005372,0.139012,0.116452,0.001154,0.067499,0.036009,1.0
DGP2_heavy_tails,1.0,250,Wild_Bootstrap,2000,2000,0.9425,0.005205,0.130095,0.113756,0.001154,0.067499,0.035776,1.0
DGP2_heavy_tails,1.0,250,Bootstrap_t,2000,2000,0.9165,0.006186,0.287238,0.118968,0.001154,0.067499,0.036345,1.0
DGP2_heavy_tails,1.0,500,Naive_OLS,2000,2000,0.959,0.004434,0.106345,0.091888,0.00032,0.030619,0.027063,1.0
DGP2_heavy_tails,1.0,500,Sandwich_HC0,2000,2000,0.959,0.004434,0.102278,0.086799,0.00032,0.030619,0.026028,1.0
DGP2_heavy_tails,1.0,500,Sandwich_HC3,2000,2000,0.9595,0.004408,0.103054,0.087499,0.00032,0.030619,0.026226,1.0
DGP2_heavy_tails,1.0,500,Bayesian,2000,2000,0.959,0.004434,0.106345,0.091888,0.00032,0.030619,0.027063,1.0
DGP2_heavy_tails,1.0,500,AMRI,2000,2000,0.9685,0.003906,0.106602,0.089738,0.00032,0.030619,0.027129,1.0
DGP2_heavy_tails,1.0,500,Pairs_Bootstrap,2000,2000,0.948,0.004965,0.101026,0.086956,0.00032,0.030619,0.026084,1.0
DGP2_heavy_tails,1.0,500,Wild_Bootstrap,2000,2000,0.954,0.004684,0.09571,0.085254,0.00032,0.030619,0.025997,1.0
DGP2_heavy_tails,1.0,500,Bootstrap_t,2000,2000,0.9265,0.005835,0.123124,0.087569,0.00032,0.030619,0.026226,1.0
DGP2_heavy_tails,1.0,1000,Naive_OLS,2000,2000,0.9555,0.004611,0.075763,0.067499,0.000288,0.020053,0.019304,1.0
DGP2_heavy_tails,1.0,1000,Sandwich_HC0,2000,2000,0.9535,0.004708,0.072473,0.064636,0.000288,0.020053,0.018466,1.0
DGP2_heavy_tails,1.0,1000,Sandwich_HC3,2000,2000,0.9545,0.00466,0.072743,0.06489,0.000288,0.020053,0.018535,1.0
DGP2_heavy_tails,1.0,1000,Bayesian,2000,2000,0.9555,0.004611,0.075763,0.067499,0.000288,0.020053,0.019304,1.0
DGP2_heavy_tails,1.0,1000,AMRI,2000,2000,0.962,0.004275,0.075428,0.066654,0.000288,0.020053,0.019219,1.0
DGP2_heavy_tails,1.0,1000,Pairs_Bootstrap,2000,2000,0.94,0.00531,0.071897,0.064576,0.000288,0.020053,0.018491,1.0
DGP2_heavy_tails,1.0,1000,Wild_Bootstrap,2000,2000,0.947,0.00501,0.069183,0.063592,0.000288,0.020053,0.018448,1.0
DGP2_heavy_tails,1.0,1000,Bootstrap_t,2000,2000,0.919,0.006101,0.07894,0.064939,0.000288,0.020053,0.018535,1.0
DGP2_heavy_tails,1.0,5000,Naive_OLS,2000,2000,0.9565,0.004561,0.036426,0.032688,5.2e-05,0.010561,0.00929,1.0
DGP2_heavy_tails,1.0,5000,Sandwich_HC0,2000,2000,0.958,0.004485,0.035586,0.031519,5.2e-05,0.010561,0.009076,1.0
DGP2_heavy_tails,1.0,5000,Sandwich_HC3,2000,2000,0.958,0.004485,0.035613,0.031544,5.2e-05,0.010561,0.009083,1.0
DGP2_heavy_tails,1.0,5000,Bayesian,2000,2000,0.9565,0.004561,0.036426,0.032688,5.2e-05,0.010561,0.00929,1.0
DGP2_heavy_tails,1.0,5000,AMRI,2000,2000,0.963,0.004221,0.037089,0.03274,5.2e-05,0.010561,0.009459,1.0
DGP2_heavy_tails,1.0,5000,Pairs_Bootstrap,2000,2000,0.9485,0.004942,0.035253,0.031512,5.2e-05,0.010561,0.009074,1.0
DGP2_heavy_tails,1.0,5000,Wild_Bootstrap,2000,2000,0.953,0.004732,0.034058,0.031252,5.2e-05,0.010561,0.009064,1.0
DGP2_heavy_tails,1.0,5000,Bootstrap_t,2000,2000,0.935,0.005512,0.040387,0.03156,5.2e-05,0.010561,0.009083,1.0
DGP3_heteroscedastic,0.0,50,Naive_OLS,2000,2000,0.945,0.005098,0.577576,0.572835,0.002067,0.14648,0.14363,1.0
DGP3_heteroscedastic,0.0,50,Sandwich_HC0,2000,2000,0.924,0.005926,0.550268,0.541455,0.002067,0.14648,0.136839,1.0
DGP3_heteroscedastic,0.0,50,Sandwich_HC3,2000,2000,0.9445,0.00512,0.596512,0.585606,0.002067,0.14648,0.148339,1.0
DGP3_heteroscedastic,0.0,50,Bayesian,2000,2000,0.945,0.005098,0.577576,0.572835,0.002067,0.14648,0.14363,1.0
DGP3_heteroscedastic,0.0,50,AMRI,2000,2000,0.9445,0.00512,0.590002,0.5756,0.002067,0.14648,0.14672,1.0
DGP3_heteroscedastic,0.0,50,Pairs_Bootstrap,2000,2000,0.929,0.005743,0.557989,0.551481,0.002067,0.14648,0.142438,1.0
DGP3_heteroscedastic,0.0,50,Wild_Bootstrap,2000,2000,0.908,0.006463,0.526405,0.520093,0.002067,0.14648,0.136692,1.0
DGP3_heteroscedastic,0.0,50,Bootstrap_t,2000,2000,0.9385,0.005372,0.606585,0.585283,0.002067,0.14648,0.148339,1.0
DGP3_heteroscedastic,0.0,100,Naive_OLS,2000,2000,0.955,0.004635,0.400002,0.3978,0.002045,0.100093,0.100783,1.0
DGP3_heteroscedastic,0.0,100,Sandwich_HC0,2000,2000,0.9405,0.00529,0.390954,0.387309,0.002045,0.100093,0.098503,1.0
DGP3_heteroscedastic,0.0,100,Sandwich_HC3,2000,2000,0.9505,0.00485,0.406877,0.40314,0.002045,0.100093,0.102515,1.0
DGP3_heteroscedastic,0.0,100,Bayesian,2000,2000,0.955,0.004635,0.400002,0.3978,0.002045,0.100093,0.100783,1.0
DGP3_heteroscedastic,0.0,100,AMRI,2000,2000,0.9545,0.00466,0.405399,0.400701,0.002045,0.100093,0.102143,1.0
DGP3_heteroscedastic,0.0,100,Pairs_Bootstrap,2000,2000,0.939,0.005352,0.391741,0.388345,0.002045,0.100093,0.100174,1.0
DGP3_heteroscedastic,0.0,100,Wild_Bootstrap,2000,2000,0.9365,0.005453,0.381952,0.379017,0.002045,0.100093,0.098432,1.0
DGP3_heteroscedastic,0.0,100,Bootstrap_t,2000,2000,0.949,0.004919,0.407521,0.401901,0.002045,0.100093,0.102515,1.0
DGP3_heteroscedastic,0.0,250,Naive_OLS,2000,2000,0.949,0.004919,0.249705,0.249488,0.000367,0.063952,0.063391,1.0
DGP3_heteroscedastic,0.0,250,Sandwich_HC0,2000,2000,0.9425,0.005205,0.247156,0.246609,0.000367,0.063952,0.062743,1.0
DGP3_heteroscedastic,0.0,250,Sandwich_HC3,2000,2000,0.946,0.005054,0.251148,0.250577,0.000367,0.063952,0.063757,1.0
DGP3_heteroscedastic,0.0,250,Bayesian,2000,2000,0.949,0.004919,0.249705,0.249488,0.000367,0.063952,0.063391,1.0
DGP3_heteroscedastic,0.0,250,AMRI,2000,2000,0.9485,0.004942,0.250896,0.249865,0.000367,0.063952,0.063693,1.0
DGP3_heteroscedastic,0.0,250,Pairs_Bootstrap,2000,2000,0.941,0.005269,0.246756,0.246194,0.000367,0.063952,0.063108,1.0
DGP3_heteroscedastic,0.0,250,Wild_Bootstrap,2000,2000,0.9355,0.005493,0.244373,0.243494,0.000367,0.063952,0.062716,1.0
DGP3_heteroscedastic,0.0,250,Bootstrap_t,2000,2000,0.9405,0.00529,0.250625,0.249503,0.000367,0.063952,0.063757,1.0
DGP3_heteroscedastic,0.0,500,Naive_OLS,2000,2000,0.9535,0.004708,0.175981,0.175747,0.000165,0.044131,0.044785,1.0
DGP3_heteroscedastic,0.0,500,Sandwich_HC0,2000,2000,0.954,0.004684,0.175117,0.174654,0.000165,0.044131,0.044565,1.0
DGP3_heteroscedastic,0.0,500,Sandwich_HC3,2000,2000,0.955,0.004635,0.176524,0.176031,0.000165,0.044131,0.044923,1.0
DGP3_heteroscedastic,0.0,500,Bayesian,2000,2000,0.9535,0.004708,0.175981,0.175747,0.000165,0.044131,0.044785,1.0
DGP3_heteroscedastic,0.0,500,AMRI,2000,2000,0.954,0.004684,0.176862,0.175925,0.000165,0.044131,0.045009,1.0
DGP3_heteroscedastic,0.0,500,Pairs_Bootstrap,2000,2000,0.9545,0.00466,0.174493,0.173895,0.000165,0.044131,0.044673,1.0
DGP3_heteroscedastic,0.0,500,Wild_Bootstrap,2000,2000,0.9515,0.004804,0.173606,0.173042,0.000165,0.044131,0.044544,1.0
DGP3_heteroscedastic,0.0,500,Bootstrap_t,2000,2000,0.9535,0.004708,0.175868,0.175092,0.000165,0.044131,0.044923,1.0
DGP3_heteroscedastic,0.0,1000,Naive_OLS,2000,2000,0.9385,0.005372,0.124217,0.124036,0.000445,0.032447,0.03165,1.0
DGP3_heteroscedastic,0.0,1000,Sandwich_HC0,2000,2000,0.938,0.005392,0.123872,0.123861,0.000445,0.032447,0.031562,1.0
DGP3_heteroscedastic,0.0,1000,Sandwich_HC3,2000,2000,0.9385,0.005372,0.124368,0.124329,0.000445,0.032447,0.031689,1.0
DGP3_heteroscedastic,0.0,1000,Bayesian,2000,2000,0.9385,0.005372,0.124217,0.124036,0.000445,0.032447,0.03165,1.0
DGP3_heteroscedastic,0.0,1000,AMRI,2000,2000,0.9385,0.005372,0.124593,0.124164,0.000445,0.032447,0.031746,1.0
DGP3_heteroscedastic,0.0,1000,Pairs_Bootstrap,2000,2000,0.935,0.005512,0.123401,0.123361,0.000445,0.032447,0.031578,1.0
DGP3_heteroscedastic,0.0,1000,Wild_Bootstrap,2000,2000,0.9385,0.005372,0.123222,0.123205,0.000445,0.032447,0.031557,1.0
DGP3_heteroscedastic,0.0,1000,Bootstrap_t,2000,2000,0.935,0.005512,0.123846,0.123703,0.000445,0.032447,0.031689,1.0
DGP3_heteroscedastic,0.0,5000,Naive_OLS,2000,2000,0.937,0.005433,0.05548,0.05548,-0.000136,0.014584,0.01415,1.0
DGP3_heteroscedastic,0.0,5000,Sandwich_HC0,2000,2000,0.9385,0.005372,0.055471,0.055466,-0.000136,0.014584,0.014148,1.0
DGP3_heteroscedastic,0.0,5000,Sandwich_HC3,2000,2000,0.9385,0.005372,0.055515,0.055511,-0.000136,0.014584,0.014159,1.0
DGP3_heteroscedastic,0.0,5000,Bayesian,2000,2000,0.937,0.005433,0.05548,0.05548,-0.000136,0.014584,0.01415,1.0
DGP3_heteroscedastic,0.0,5000,AMRI,2000,2000,0.9385,0.005372,0.055632,0.055525,-0.000136,0.014584,0.014189,1.0
DGP3_heteroscedastic,0.0,5000,Pairs_Bootstrap,2000,2000,0.9355,0.005493,0.055212,0.055194,-0.000136,0.014584,0.014134,1.0
DGP3_heteroscedastic,0.0,5000,Wild_Bootstrap,2000,2000,0.9395,0.005331,0.05515,0.055098,-0.000136,0.014584,0.014133,1.0
DGP3_heteroscedastic,0.0,5000,Bootstrap_t,2000,2000,0.9375,0.005413,0.055251,0.055203,-0.000136,0.014584,0.014159,1.0
DGP3_heteroscedastic,0.25,50,Naive_OLS,2000,2000,0.9375,0.005413,0.585852,0.580129,0.001901,0.15258,0.145688,1.0
DGP3_heteroscedastic,0.25,50,Sandwich_HC0,2000,2000,0.9255,0.005872,0.56959,0.55875,0.001901,0.15258,0.141644,1.0
DGP3_heteroscedastic,0.25,50,Sandwich_HC3,2000,2000,0.94,0.00531,0.618521,0.604276,0.001901,0.15258,0.153812,1.0
DGP3_heteroscedastic,0.25,50,Bayesian,2000,2000,0.9375,0.005413,0.585852,0.580129,0.001901,0.15258,0.145688,1.0
DGP3_heteroscedastic,0.25,50,AMRI,2000,2000,0.94,0.00531,0.611722,0.590124,0.001901,0.15258,0.152122,1.0
DGP3_heteroscedastic,0.25,50,Pairs_Bootstrap,2000,2000,0.924,0.005926,0.576038,0.564315,0.001901,0.15258,0.147198,1.0
DGP3_heteroscedastic,0.25,50,Wild_Bootstrap,2000,2000,0.907,0.006494,0.543138,0.53365,0.001901,0.15258,0.141493,1.0
DGP3_heteroscedastic,0.25,50,Bootstrap_t,2000,2000,0.9355,0.005493,0.635914,0.610217,0.001901,0.15258,0.153812,1.0
DGP3_heteroscedastic,0.25,100,Naive_OLS,2000,2000,0.9435,0.005163,0.405815,0.403631,0.001973,0.104554,0.102248,1.0
DGP3_heteroscedastic,0.25,100,Sandwich_HC0,2000,2000,0.9375,0.005413,0.406036,0.4011,0.001973,0.104554,0.102304,1.0
DGP3_heteroscedastic,0.25,100,Sandwich_HC3,2000,2000,0.95,0.004873,0.42305,0.417527,0.001973,0.104554,0.10659,1.0
DGP3_heteroscedastic,0.25,100,Bayesian,2000,2000,0.9435,0.005163,0.405815,0.403631,0.001973,0.104554,0.102248,1.0
DGP3_heteroscedastic,0.25,100,AMRI,2000,2000,0.947,0.00501,0.419055,0.40885,0.001973,0.104554,0.105584,1.0
DGP3_heteroscedastic,0.25,100,Pairs_Bootstrap,2000,2000,0.9355,0.005493,0.406041,0.402371,0.001973,0.104554,0.103914,1.0
DGP3_heteroscedastic,0.25,100,Wild_Bootstrap,2000,2000,0.9325,0.00561,0.395726,0.390654,0.001973,0.104554,0.102234,1.0
DGP3_heteroscedastic,0.25,100,Bootstrap_t,2000,2000,0.9425,0.005205,0.426561,0.416463,0.001973,0.104554,0.10659,1.0
DGP3_heteroscedastic,0.25,250,Naive_OLS,2000,2000,0.937,0.005433,0.253556,0.253643,0.000911,0.067188,0.064368,1.0
DGP3_heteroscedastic,0.25,250,Sandwich_HC0,2000,2000,0.941,0.005269,0.258095,0.256717,0.000911,0.067188,0.06552,1.0
DGP3_heteroscedastic,0.25,250,Sandwich_HC3,2000,2000,0.944,0.005141,0.262417,0.260976,0.000911,0.067188,0.066618,1.0
DGP3_heteroscedastic,0.25,250,Bayesian,2000,2000,0.937,0.005433,0.253556,0.253643,0.000911,0.067188,0.064368,1.0
DGP3_heteroscedastic,0.25,250,AMRI,2000,2000,0.9415,0.005248,0.259995,0.254991,0.000911,0.067188,0.066003,1.0
DGP3_heteroscedastic,0.25,250,Pairs_Bootstrap,2000,2000,0.9445,0.00512,0.257319,0.255501,0.000911,0.067188,0.065838,1.0
DGP3_heteroscedastic,0.25,250,Wild_Bootstrap,2000,2000,0.9365,0.005453,0.254904,0.253787,0.000911,0.067188,0.065486,1.0
DGP3_heteroscedastic,0.25,250,Bootstrap_t,2000,2000,0.941,0.005269,0.262693,0.26021,0.000911,0.067188,0.066618,1.0
DGP3_heteroscedastic,0.25,500,Naive_OLS,2000,2000,0.9485,0.004942,0.178685,0.178588,0.000198,0.046123,0.045473,1.0
DGP3_heteroscedastic,0.25,500,Sandwich_HC0,2000,2000,0.954,0.004684,0.182906,0.182195,0.000198,0.046123,0.046547,1.0
DGP3_heteroscedastic,0.25,500,Sandwich_HC3,2000,2000,0.9555,0.004611,0.18443,0.183646,0.000198,0.046123,0.046935,1.0
DGP3_heteroscedastic,0.25,500,Bayesian,2000,2000,0.9485,0.004942,0.178685,0.178588,0.000198,0.046123,0.045473,1.0
DGP3_heteroscedastic,0.25,500,AMRI,2000,2000,0.955,0.004635,0.18291,0.179806,0.000198,0.046123,0.046548,1.0
DGP3_heteroscedastic,0.25,500,Pairs_Bootstrap,2000,2000,0.954,0.004684,0.18218,0.181178,0.000198,0.046123,0.046651,1.0
DGP3_heteroscedastic,0.25,500,Wild_Bootstrap,2000,2000,0.9475,0.004987,0.181168,0.180276,0.000198,0.046123,0.046526,1.0
DGP3_heteroscedastic,0.25,500,Bootstrap_t,2000,2000,0.9535,0.004708,0.183985,0.183045,0.000198,0.046123,0.046935,1.0
DGP3_heteroscedastic,0.25,1000,Naive_OLS,2000,2000,0.9375,0.005413,0.126132,0.125982,0.000279,0.033671,0.032138,1.0
DGP3_heteroscedastic,0.25,1000,Sandwich_HC0,2000,2000,0.9415,0.005248,0.129463,0.129154,0.000279,0.033671,0.032987,1.0
DGP3_heteroscedastic,0.25,1000,Sandwich_HC3,2000,2000,0.9435,0.005163,0.130003,0.129664,0.000279,0.033671,0.033124,1.0
DGP3_heteroscedastic,0.25,1000,Bayesian,2000,2000,0.9375,0.005413,0.126132,0.125982,0.000279,0.033671,0.032138,1.0
DGP3_heteroscedastic,0.25,1000,AMRI,2000,2000,0.944,0.005141,0.129783,0.127267,0.000279,0.033671,0.033068,1.0
DGP3_heteroscedastic,0.25,1000,Pairs_Bootstrap,2000,2000,0.9395,0.005331,0.128945,0.128604,0.000279,0.033671,0.032994,1.0
DGP3_heteroscedastic,0.25,1000,Wild_Bootstrap,2000,2000,0.94,0.00531,0.128602,0.128327,0.000279,0.033671,0.03297,1.0
DGP3_heteroscedastic,0.25,1000,Bootstrap_t,2000,2000,0.94,0.00531,0.129606,0.129193,0.000279,0.033671,0.033124,1.0
DGP3_heteroscedastic,0.25,5000,Naive_OLS,2000,2000,0.9415,0.005248,0.056355,0.056351,-0.000253,0.0151,0.014373,1.0
DGP3_heteroscedastic,0.25,5000,Sandwich_HC0,2000,2000,0.95,0.004873,0.058064,0.05802,-0.000253,0.0151,0.014809,1.0
DGP3_heteroscedastic,0.25,5000,Sandwich_HC3,2000,2000,0.95,0.004873,0.058112,0.058068,-0.000253,0.0151,0.014821,1.0
DGP3_heteroscedastic,0.25,5000,Bayesian,2000,2000,0.9415,0.005248,0.056355,0.056351,-0.000253,0.0151,0.014373,1.0
DGP3_heteroscedastic,0.25,5000,AMRI,2000,2000,0.952,0.00478,0.05934,0.060309,-0.000253,0.0151,0.015134,1.0
